1.0559839161311483e6
1.067294036502812e6
1.078458725817928e6
1.089489552997051e6
1.1003974560857364e6
1.1111958799113014e6
1.1218960012719247e6
1.132506312133427e6
1.1430369028901574e6
1.1534976229457215e6
1.1638966680180102e6
1.1742400160934615e6
1.1845385560919377e6
1.1947876667323576e6
1.2049642117639452e6
1.2151690805960617e6
1.2253159954817877e6
1.2354364415123835e6
1.2455289555633748e6
1.2556097720590883e6
1.2656834939674067e6
1.2757499221760854e6
1.285819073472814e6
1.2958815377391882e6
1.305931755619297e6
1.3160232852700243e6
1.326045006315361e6
1.3361276735399782e6
1.346213337148994e6
1.3563100056827778e6
1.3664376697847424e6
1.376562586107933e6
1.3867035437398306e6
1.3968616426501316e6
1.407016408823635e6
1.4171817500002326e6
1.4273105552931002e6
1.43749923772999e6
1.4477356535860975e6
1.4580115615144602e6
1.4682676725237404e6
1.4785482822477515e6
1.488854215509244e6
1.4991746714177611e6
1.509534920940556e6
1.5199232582758302e6
1.5303403931877203e6
1.5407874031827466e6
1.5512731894333973e6
1.561775561799748e6
