73283.32327433248
74923.95622162806
76759.62867010548
78637.1011588948
80732.49251433673
82717.0461076474
85319.05925107794
87624.22435172922
90916.0561158103
94739.7514243373
97806.58882722768
101254.86202098105
104249.68258230772
107196.90658023508
110151.12838111293
113397.48922424312
117077.31780937494
120793.95963712121
124265.70437348694
128361.65724696527
132675.06975685884
136655.82675971455
141286.19023843962
145708.4393850023
150435.52776964745
