date,hour,USD_per_MWh,wind Hatchet MWh
1/17/2018,392,44.08711,4.10939
1/17/2018,393,32.01709,4.95023
1/17/2018,394,27.34759,4.75483
1/17/2018,395,23.77553,1.38801
1/17/2018,396,22.74196,0.943365
1/17/2018,397,21.85574,1.03167
1/17/2018,398,22.70698,1.58957
1/17/2018,399,23.41837,1.88804
1/17/2018,400,30.94562,5.23037
1/17/2018,401,35.61547,5.38907
1/17/2018,402,46.27474,3.84089
1/17/2018,403,44.76626,2.03031
1/17/2018,404,40.28261,2.43569
1/17/2018,405,39.42989,3.07368
1/17/2018,406,37.51065,1.08345
1/17/2018,407,34.65751,2.05793
1/17/2018,408,33.07892,6.01834
1/18/2018,409,27.96547,6.03096
1/18/2018,410,26.43164,1.82379
1/18/2018,411,26.05248,2.47075
1/18/2018,412,24.9403,1.96024
1/18/2018,413,26.61655,6.32422
1/18/2018,414,33.21114,3.54297
1/18/2018,415,44.00702,6.9624
1/18/2018,416,44.99192,7.15521
1/18/2018,417,32.17096,7.62564
1/18/2018,418,26.60186,6.33167
1/18/2018,419,25.80226,4.29006
1/18/2018,420,23.47974,2.58709
1/18/2018,421,20.38815,3.74981
1/18/2018,422,23.39503,2.78496
1/18/2018,423,25.97829,2.181
1/18/2018,424,29.09314,0.776911
1/18/2018,425,34.38336,1.00487
1/18/2018,426,41.97656,1.12003
1/18/2018,427,45.73636,1.4923
1/18/2018,428,40.83291,0.464926
1/18/2018,429,37.82348,3.96022
1/18/2018,430,35.48612,3.13304
1/18/2018,431,32.10561,0.914392
1/18/2018,432,30.24203,2.36203
1/19/2018,433,26.69433,1.94629
1/19/2018,434,25.00773,0.7647
1/19/2018,435,23.85735,2.72828
1/19/2018,436,24.08653,1.75253
1/19/2018,437,26.1208,7.36827
1/19/2018,438,29.99087,8.80947
1/19/2018,439,38.52406,7.06754
1/19/2018,440,41.60107,2.988
1/19/2018,441,32.59561,7.29244
1/19/2018,442,27.81968,4.85343
1/19/2018,443,26.06404,3.52229
1/19/2018,444,23.20699,5.64442
1/19/2018,445,21.92578,3.47662
1/19/2018,446,20.41834,2.54568
1/19/2018,447,23.06943,4.10418
1/19/2018,448,27.28879,1.45863
1/19/2018,449,33.40305,1.54334
